id,created_at,provider_name,sku_provider,raw_title,price,currency,metadata,status,normalized_product_id
3748,2025-12-26 19:52:38.099085+00,Reacsa,VCCAR-200,VITRINA CARNICERA CRIOTEC 2 METROS,92371.51,MXN,"{""url"":""https://reacsa.mx/products/vitrina-carnicera-criotec-2-metros"",""tags"":[""CRIOTEC"",""EQUIPO PARA COMERCIO"",""Vitrina""],""vendor"":""CRIOTEC"",""original_id"":6570685857854}",pending,
3749,2025-12-26 19:52:38.099085+00,Reacsa,GS-HP62-10-9,GAS REFRIGERANTE FREON R-404A 10.896 KG,2537.31,MXN,"{""url"":""https://reacsa.mx/products/gs-hp62-10-9-gas-refrigerante-freon-r-404a-10-896-kg"",""tags"":[""404"",""404A"",""FREON"",""GAS"",""REFRIGERANTE""],""vendor"":""THE CHEMOURS COMPANY"",""original_id"":1380129701922}",pending,
3750,2025-12-26 19:52:38.099085+00,Reacsa,YE09013I,"AISLAMIENTO TÉRMICO ARMAFLEX DURKEE PARA TUBERÍA 1/2"" X 3/8""",15.95,MXN,"{""reason"":""Not a pipe""}",ignored,
3751,2025-12-26 19:52:40.224965+00,Reacsa,CS20K6E-TF58,COMPRESOR HERMÉTICO COPELAND 1.7HP MEDIA TEMPERATURA R22/404A 208-230 1 TRIFASICO,17916.55,MXN,"{""url"":""https://reacsa.mx/products/compresor-hermetico-copeland-3hp-media-temperatura-r22-404a-208-230-1-monofasico"",""tags"":[""COPELAND""],""vendor"":""COPELAND"",""original_id"":6560872103998}",pending,
3752,2025-12-26 19:52:40.224965+00,Reacsa,ACR-58X20,"TUBO COBRE RIG BOHN TRAMO 5/8"" X 6.1M",872.94,MXN,"{""url"":""https://reacsa.mx/products/tubo-cobre-rig-bohn-tramo-5-8-x-6-1m"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6565565202494}",pending,
3753,2025-12-26 19:52:40.224965+00,Reacsa,ACR-38X20,"TUBO COBRE RIG BOHN TRAMO 3/8"" X 6.1M",424.64,MXN,"{""url"":""https://reacsa.mx/products/tubo-cobre-rig-bohn-tramo-3-8-x-6-1m"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6565493375038}",pending,
3754,2025-12-26 19:52:40.224965+00,Reacsa,ACR-34X20,TUBO COBRE RIGIDO ACR 3/4 X 20,1170.49,MXN,"{""url"":""https://reacsa.mx/products/tubo-cobre-rigido-acr-3-4-x-20"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6565488328766}",pending,
3755,2025-12-26 19:52:40.224965+00,Reacsa,ACR-218X20,"TUBO COBRE RIG BOHN TRAMO 2 1/8"" X 6.1M",6402.92,MXN,"{""url"":""https://reacsa.mx/products/tubo-cobre-rig-bohn-tramo-2-1-8"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6565482070078}",pending,
3756,2025-12-26 19:52:40.224965+00,Reacsa,ACR-158X20,"TUBO COBRE RIG BOHN TRAMO 1 5/8"" x 6.1M",3567.75,MXN,"{""url"":""https://reacsa.mx/products/tubo-cobre-rig-bohn-tramo-1-5-8-x-6-1m"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6563237888062}",pending,
3757,2025-12-26 19:52:40.224965+00,Reacsa,ACR-138X20,"TUBO COBRE RIG BOHN TRAMO 1 3/8"" x 6.1M",2726.54,MXN,"{""url"":""https://reacsa.mx/products/tubo-cobre-rig-bohn-tramo-1-3-8"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6563233955902}",pending,
3758,2025-12-26 19:52:40.224965+00,Reacsa,ACR-12X20,TUBO DE COBRE RIGIDO BOHN TRAMO 1/2 DE 6.1 METROS,576.82,MXN,"{""url"":""https://reacsa.mx/products/tubo-de-cobre-rigido-bohn-tramo-1-2-de-6-1-metros"",""tags"":[""Bohn"",""TUBERIA"",""Tuberia de cobre"",""TUBO DE COBRE""],""vendor"":""BOHN"",""original_id"":6563229958206}",pending,
3759,2025-12-26 19:52:40.224965+00,Reacsa,T-18R,CINTA PVC PARA SISTEMAS DE AIRE AIRE ACONDICIONADO IGNIRETARDANTE,34.59,MXN,"{""url"":""https://reacsa.mx/products/cinta-pvc-para-sistemas-de-aire-aire-acondicionado-igniretardante"",""tags"":[""BARRETO"",""CINTA"",""GRUPO BARRETO""],""vendor"":""GRUPO BARRETO"",""original_id"":6563221340222}",pending,
3760,2025-12-26 19:52:40.224965+00,Reacsa,SSWF12,FRASCO DE FUNDENDE STAY-SILV HARRIS DE 227 GR,177.99,MXN,"{""url"":""https://reacsa.mx/products/frasco-de-fundende-stay-silv-harris-de-227-gr"",""tags"":[""BARRETO"",""FUNDENDE"",""GRUPO BARRETO""],""vendor"":""GRUPO BARRETO"",""original_id"":6561057046590}",pending,
3761,2025-12-26 19:52:40.224965+00,Reacsa,VCT1,CINTA AISLANTE CORK TAPE 9.14 MTS,439.43,MXN,"{""url"":""https://reacsa.mx/products/cinta-aislante-cork-tape-9-14-mts"",""tags"":[""AVALY"",""CINTA""],""vendor"":""AVALY"",""original_id"":6561051476030}",pending,
3762,2025-12-26 19:52:40.224965+00,Reacsa,VAQC-2L,CONECTOR COPLE RAPIDO DE BAJA AVALY AZUL R134,400.5,MXN,"{""url"":""https://reacsa.mx/products/conector-cople-rapido-de-baja-avaly-azul-r134"",""tags"":[""AVALY"",""COPLE""],""vendor"":""AVALY"",""original_id"":6561050198078}",pending,
3763,2025-12-26 19:52:40.224965+00,Reacsa,641-FS-10,"TUERCA FORJADA AVALY PARA REFRIGERACIÓN 5/8""",33.06,MXN,"{""url"":""https://reacsa.mx/products/tuerca-forjada-avaly-para-refrigeracion-5-8"",""tags"":[""AVALY"",""TUERCA""],""vendor"":""AVALY"",""original_id"":6561044758590}",pending,
3764,2025-12-26 19:52:40.224965+00,Reacsa,641-FS-08,"TUERCA FORJADA AVALY PARA REFRIGERACIÓN 1/2""",36.93,MXN,"{""url"":""https://reacsa.mx/products/tuerca-forjada-avaly-para-refrigeracion-1-2"",""tags"":[""AVALY"",""TUERCA""],""vendor"":""AVALY"",""original_id"":6561043087422}",pending,
3765,2025-12-26 19:52:40.224965+00,Reacsa,641-FS-04,"TUERCA FORJADA AVALY PARA REFRIGERACIÓN 1/4""",18.47,MXN,"{""url"":""https://reacsa.mx/products/tuerca-forjada-avaly-para-refrigeracion-1-4"",""tags"":[""AVALY"",""TUERCA""],""vendor"":""AVALY"",""original_id"":6561039482942}",pending,
3766,2025-12-26 19:52:40.224965+00,Reacsa,CMRESK015,COMPRESOR ERO INTERNATIONAL 1/5 HP R134A 110-120V / 60 HZ,1788.34,MXN,"{""url"":""https://reacsa.mx/products/compresor-scroll-copeland-1-5-a-c-r134a-110-120v-3-trifasico"",""tags"":[""1/5 HP"",""110-120V"",""60HZ"",""COMPRESOR"",""ERO INT"",""R134A""],""vendor"":""ERO INTERNATIONAL"",""original_id"":6561018380350}",pending,
3767,2025-12-26 19:52:40.224965+00,Reacsa,CMRESK014P,COMPRESOR SIKELAN 1/4 HP  R-134A HP 110 V,1810.61,MXN,"{""url"":""https://reacsa.mx/products/compresor-scroll-copeland-1-4-a-c-r134a-110-120v-3-trifasico"",""tags"":[""1/4 HP"",""110 V"",""COMPRESOR"",""ERO INTERNATIONAL"",""R-134a""],""vendor"":""ERO INTERNATIONAL"",""original_id"":6561016905790}",pending,
3768,2025-12-26 19:52:40.224965+00,Reacsa,ZS09KAE-TF5-818,COMPRESOR SCROLL COPELAND 1.3HP A/C R22 200-230V 3 TRIFASICO,19613.67,MXN,"{""url"":""https://reacsa.mx/products/compresor-scroll-copeland-5hp-a-c-r22-200-230v-3-trifasico"",""tags"":[""1.3HP"",""200-230V"",""COMPRESOR"",""COPELAND"",""R22"",""TRIFASICO""],""vendor"":""COPELAND"",""original_id"":6560964771902}",pending,
3769,2025-12-26 19:52:40.224965+00,Reacsa,ZP42K5E-TF5-800,COMPRESOR SCROLL COPELAND 3.4HP 200-230 V 60HZ,21610.68,MXN,"{""url"":""https://reacsa.mx/products/compresor-scroll-copeland-200-230-3-60-3-4hp"",""tags"":[""200-230"",""3.4HP"",""COMPRESOR"",""COPELAND"",""SCROLL""],""vendor"":""COPELAND"",""original_id"":6560898154558}",pending,
3770,2025-12-26 19:52:40.224965+00,Reacsa,CR53KQ-PFV,COMPRESOR HERMÉTICO MONOFÁSICO COPELAND 4HP ALTA TEMPERATURA R22 230-1-60V,17459.47,MXN,"{""url"":""https://reacsa.mx/products/compresor-hermetico-monofasico-copeland-4hp-alta-temperatura-r22-230-1-60v"",""tags"":[""COPELAND""],""vendor"":""COPELAND"",""original_id"":6560807387198}",pending,
3771,2025-12-26 19:52:40.224965+00,Reacsa,123B1584,COMPRESOR FRACCIONARIO DANFOSS 1/2 HP R134a 110/1/60 - 1/2 HP,3010.65,MXN,"{""url"":""https://reacsa.mx/products/compresor-fraccionario-danfoss-1-2p-hp-r134a-110-1-60"",""tags"":[""1/2 HP"",""COMPRESOR"",""DANFOSS""],""vendor"":""DANFOSS"",""original_id"":6560183681086}",pending,
3772,2025-12-26 19:52:40.224965+00,Reacsa,123B1572,COMPRESOR FRACCIONADO DANFOSS HUAYI 1/4 HP R134A,3047.57,MXN,"{""url"":""https://reacsa.mx/products/compresor-fraccionado-danfoss-huayi-1-5-hp-r134a-1"",""tags"":[""1/4 HP"",""60 HZ"",""COMPRESOR"",""DANFOSS"",""R134A""],""vendor"":""DANFOSS"",""original_id"":6559995822142}",pending,
3773,2025-12-26 19:52:40.224965+00,Reacsa,123B1162,COMPRESOR FRACCIONADO DANFOSS HUAYI 1/2 HP  R-134 A 115 V,2817.6,MXN,"{""url"":""https://reacsa.mx/products/compresor-fraccionado-danfoss-huayi-1-2-lbp-r-134-a-115-v"",""tags"":[""1/2 HP"",""115 V"",""COMPRESOR"",""DANFOSS"",""R-134a""],""vendor"":""DANFOSS"",""original_id"":6559830999102}",pending,
3774,2025-12-26 19:52:40.224965+00,Reacsa,123B1153,COMPRESOR DANFOSS BAJA TEMPERATURA 1/6 HP R134A,2181.99,MXN,"{""url"":""https://reacsa.mx/products/compresor-danfoss-baja-temperatura-1-6-hp-r134a"",""tags"":[""1/6 HP"",""BAJA TEMPERATURA"",""COMPRESOR"",""DANFOSS"",""R134A""],""vendor"":""DANFOSS"",""original_id"":6557629022270}",pending,
3775,2025-12-26 19:52:40.224965+00,Reacsa,NEK2134GK,COMPRESOR HERMÉTICO EMBRACO 1/2 HP R404A 115V 404A - 1/2 HP,5107.67,MXN,"{""url"":""https://reacsa.mx/products/compresor-hermetico-embraco-1-2hp-r404a-115-1-404a"",""tags"":[""1/2HP"",""115V"",""404A"",""COMPRESOR"",""Embraco"",""HERMÉTICO"",""MONOFASICO""],""vendor"":""EMBRACO"",""original_id"":6557553721406}",pending,
3776,2025-12-26 19:52:40.224965+00,Reacsa,FF10HBX,COMPRESOR HERMÉTICO EMBRACO 1/4 HP 115 V 60 HZ R134A MONOFÁSICO - 1/4 HP,3255.14,MXN,"{""url"":""https://reacsa.mx/products/compresor-hermetico-embraco-1-4hp-115-1-60-r134a"",""tags"":[""1/4"",""115 V"",""60 HZ"",""COMPRESOR"",""Embraco"",""MONOFÁSICO"",""R134A""],""vendor"":""EMBRACO"",""original_id"":6557243965502}",pending,
3777,2025-12-26 19:52:40.224965+00,Reacsa,LX72LBQG,COMPRESOR PARA REFRIGERADOR R-134A 854BTU 110 1/3HP,1238.25,MXN,"{""url"":""https://reacsa.mx/products/lx72lbqg-compresor-para-refigerador-r-134a-854btu-110-1-3hp"",""tags"":[""1/3 HP"",""110v"",""COMPRESOR"",""COMPRESOR PARA REFRIGERADOR"",""GC ALLIANCE"",""LIQUIDACIÓN"",""OUTLET"",""R-134a"",""REFACCIÓN""],""vendor"":""GC ALLIANCE"",""original_id"":4764437577790}",pending,
3778,2025-12-26 19:52:40.224965+00,Reacsa,CRHHT-18 S/M,CRHHT-18 S/M | EXTRACTOR CENTRIFUGADOR TEJADO 5CRHHT 180000000,28735.28,MXN,"{""url"":""https://reacsa.mx/products/crhht-18-s-m-extractor-centrifugador-tejado-5crhht-180000000"",""tags"":[""CENTRIFUGADO"",""EXTRACTOR"",""LIQUIDACIÓN"",""OUTLET"",""S&P"",""soler palau"",""TEJADO""],""vendor"":""SOLER & PALAU"",""original_id"":4767499616318}",pending,
3779,2025-12-26 19:52:40.224965+00,Reacsa,AUCS,SISTEMA AUTOMATICO DE LIMPIEZA MANITOWOC,6890.23,MXN,"{""url"":""https://reacsa.mx/products/aucs-sistema-automatico-de-limpieza"",""tags"":[""LIQUIDACIÓN"",""MANITOWOC"",""OUTLET"",""REFACCIÓN"",""SISTEMA AUTOMATICO DE LIMPIEZA""],""vendor"":""MANITOWOC"",""original_id"":4765006397502}",pending,
3780,2025-12-26 19:52:40.224965+00,Reacsa,AR-20000,CARTUCHO DE FILTRO DE AGUA PRIMARIO ÚNICO MANITOWOC ICE,22137.31,MXN,"{""reason"":""Not a pipe""}",ignored,
3781,2025-12-26 19:52:40.224965+00,Reacsa,200TD-1,ACEITE ACEMIRE AB TD 200 SUS 1L,425.18,MXN,"{""url"":""https://reacsa.mx/products/200td-1-aceite-acemire-ab-td-200-sus-1l"",""tags"":[""1L"",""ACEITE"",""ACEMIRE"",""LIQUIDACIÓN"",""OUTLET""],""vendor"":""ACEMIRE"",""original_id"":4763991343166}",pending,
3782,2025-12-26 19:52:40.224965+00,Reacsa,GS-410A-11-3,GAS REFRIGERANTE SUVA FREON R-410A 11.35 KILOS,3300.85,MXN,"{""url"":""https://reacsa.mx/products/gs-410a-11-3-gas-refrigerante-r-410a-11-35-kilos"",""tags"":[""FREON"",""GAS"",""R410A"",""REFRIGERANTE""],""vendor"":""THE CHEMOURS COMPANY"",""original_id"":1501130260514}",pending,
3783,2025-12-26 19:52:40.224965+00,Reacsa,VC4011ZZ00,ACTUADOR PARA VALVULAS FAN & COIL @110V,1151.85,MXN,"{""url"":""https://reacsa.mx/products/actuador-para-valvulas-fan-coil-110v"",""tags"":[""HONEYWELL"",""TERMOSTATO""],""vendor"":""HONEYWELL"",""original_id"":4761856147518}",pending,
3784,2025-12-26 19:52:40.224965+00,Reacsa,T6861V1WG,TERMOSTATO PARA SISTEMAS FAN & COIL 110V - HONEYWELL,1898.24,MXN,"{""url"":""https://reacsa.mx/products/termostato-para-sistemas-fan-coil-de-2-y-4-tubos-110v-pantalla-verde"",""tags"":[""FAN AND COIL"",""HONEYWELL"",""TERMOSTATO""],""vendor"":""HONEYWELL"",""original_id"":4761854017598}",pending,
3785,2025-12-26 19:52:40.224965+00,Reacsa,GF-22-13-61,GAS REFRIGERANTE FREON R-22 13.6 KG,3202.96,MXN,"{""url"":""https://reacsa.mx/products/gf-22-13-61-gas-refrigerante-freon-r-22-13-6-kg"",""tags"":[""22"",""FREON"",""GAS"",""R-22"",""REFRIGERANTE""],""vendor"":""THE CHEMOURS COMPANY"",""original_id"":1380127768610}",pending,
3786,2025-12-26 19:52:40.224965+00,Reacsa,D1123,"MOTOR FASCO 1/15HP 208-230V, 1 FASE 1550 RPM",2283.8,MXN,"{""url"":""https://reacsa.mx/products/d1123-motor-fasco-1-15hp-208-230v-1-fase-1550-rpm"",""tags"":[""1 FASE"",""1/15HP"",""1550RP"",""1550RPM"",""208-230v"",""FASCO"",""MONOFASICO"",""MOTOR""],""vendor"":""FASCO"",""original_id"":3757388824610}",pending,
3787,2025-12-26 19:52:40.224965+00,Reacsa,GS-404A-425,GAS SUVA CHEMOURS R-404A LATA DE 425 GR,162.37,MXN,"{""url"":""https://reacsa.mx/products/gs-404a-425-gas-suva-chemours-r-404a-de-425-gramos"",""tags"":[""425 GRAMOS"",""CHEMOURS"",""GAS"",""LATA"",""R-404A"",""REFRIGERANTE""],""vendor"":""THE CHEMOURS COMPANY"",""original_id"":1699229466658}",pending,
3788,2025-12-26 19:52:40.224965+00,Reacsa,GS-407C-11-34,GAS SUVA CHEMOURS R-407C DE 11.35 KG,3316.13,MXN,"{""url"":""https://reacsa.mx/products/gs-407c-11-34-gas-suva-chemours-r-407c-de-11-35-kilos"",""tags"":[""11.35KG"",""Boya"",""CHEMOURS"",""GAS"",""R-22"",""R-407C"",""REFRIGERANTE""],""vendor"":""THE CHEMOURS COMPANY"",""original_id"":1696463487010}",pending,
3789,2025-12-26 19:52:40.224965+00,Reacsa,GS-134A-13-6,GAS REFRIGERANTE CHEMOURS R-134A BOYA 13.6KG,3209.49,MXN,"{""reason"":""Machine detected, not Chemical""}",ignored,
3790,2025-12-26 19:52:40.224965+00,Reacsa,GI-MO59-11-35,GAS ISCEON MO59  BOYA DE 11.35 KILOS,6072.54,MXN,"{""reason"":""Machine detected, not Chemical""}",ignored,
3791,2025-12-26 19:52:40.224965+00,Reacsa,GI-MO49-750,GAS ISCEON MO49 LATA DE .750 KG,384.98,MXN,"{""url"":""https://reacsa.mx/products/gi-mo49-750-gas-isceon-mo49-lata-de-750-kg"",""tags"":[""GAS"",""LATA"",""MO49"",""REFRIGERANTE""],""vendor"":""THE CHEMOURS COMPANY"",""original_id"":1695802753058}",pending,
3792,2025-12-26 19:52:40.224965+00,Reacsa,GI-MO99-11-3,GAS ISCEON CHEMOURS MO99 CILINDRO DESECHABLE BOYA 11.35KG,4908.12,MXN,"{""reason"":""Machine detected, not Chemical""}",ignored,
3793,2025-12-26 19:52:40.224965+00,Reacsa,QTX-10,CILINDRO GAS MAPP (AMARILLO) DE 16 ONZAS,254.71,MXN,"{""url"":""https://reacsa.mx/products/qtx-10-cilindro-gas-mapp-amarillo-de-16-onzas"",""tags"":[""16 ONZAS"",""AMARILLO"",""CILINDRO DE GAS MAPP"",""GAS MAPP"",""GRUPO BARRETO"",""MAPP"",""TURNER""],""vendor"":""GRUPO BARRETO"",""original_id"":1687339925538}",pending,
3794,2025-12-26 19:52:40.224965+00,Reacsa,K50P1127,TERMOSTATO PARA ENFRIADOR RANCO AVALY,143.76,MXN,"{""url"":""https://reacsa.mx/products/k50p1127-termostato-para-enfriador-ranco"",""tags"":[""RANCO"",""TERMOSTATO"",""TERMOSTATO PARA ENFRIADOR"",""TERMOSTATO PARA REFRIGERADOR""],""vendor"":""RANCO"",""original_id"":1686894247970}",pending,
3795,2025-12-26 19:52:40.224965+00,Reacsa,K50P1126,K50P1126 | TERMOSTATO RANCO PARA CONGELADOR,164.01,MXN,"{""url"":""https://reacsa.mx/products/k50p1126-termostato-ranco-para-congelador"",""tags"":[""'-18°C"",""-24.5°C"",""-9.5°C"",""CONGELADOR"",""RANCO"",""TERMOSTATO""],""vendor"":""RANCO"",""original_id"":1686864724002}",pending,
3796,2025-12-26 19:52:40.224965+00,Reacsa,A19ABC-41C,A19ABC-41C | CONTROL DE TEMPERATURA RANGO -34 A 38 ° DIF 1.7,1789.43,MXN,"{""url"":""https://reacsa.mx/products/a19abc-41c-control-de-temperatura-rango-34a-38-dif-1-7"",""tags"":[""'-34°"",""-34° A 38°"",""38°"",""CONTROL"",""CONTROL DE TEMPERATURA"",""JOHNSON CONTROLS"",""PENN"",""TEMPERATURA""],""vendor"":""PENN"",""original_id"":1686806167586}",pending,
3797,2025-12-26 19:52:40.224965+00,Reacsa,P70LB-1C,CONTROL DE PRESIÓN PENN DUAL AUTOMÁTICO,4117.15,MXN,"{""url"":""https://reacsa.mx/products/p70lb-1c-control-de-presion-dual-automatico"",""tags"":[""CONTROL"",""CONTROL DE PRESION"",""DUAL"",""JOHNSON CONTROLS"",""PENN""],""vendor"":""PENN"",""original_id"":1686798827554}",pending,
3798,2025-12-26 19:52:40.224965+00,Reacsa,8145-20,TIMER DESHIELO PARAGON 208/240 TIEMPO,2012.78,MXN,"{""url"":""https://reacsa.mx/products/8145-20-timer-deshielo-paragon-208-240-tiempo"",""tags"":[""CONTROLADOR"",""DESHIELO"",""PARAGON"",""TIMER""],""vendor"":""PARAGON"",""original_id"":1686300950562}",pending,
3799,2025-12-26 19:52:40.224965+00,Reacsa,6878,"6878 | Fibra de Vidrio Owens con Aluminio 1.22X30M 1 1/2""",3174.73,MXN,"{""url"":""https://reacsa.mx/products/6878-fibra-de-vidrio-owens-con-aluminio-1-22x30m-1-1-2"",""tags"":[""AISLAMIENTO"",""ALUMINIO"",""FIBRA"",""FIBRA DE VIDRIO"",""FIBRA DE VIDRIO CON ALUMINIO"",""OWENS"",""ROLLO""],""vendor"":""INSUL-THERM"",""original_id"":1686172500002}",pending,
3800,2025-12-26 19:52:40.224965+00,Reacsa,D1127,D1127 | MOTOR FASCO 1/12-1/20 UC 1550RPM RVR 115/220,1871.53,MXN,"{""url"":""https://reacsa.mx/products/d1127-motor-fasco-1-12-1-20-uc-1550rpm-rvr-115-220"",""tags"":[""1/12HP"",""1/15HP"",""1/20hp"",""115/220V"",""115VOLTS"",""1550RPM"",""FASCO"",""MOTOR""],""vendor"":""FASCO"",""original_id"":1686159228962}",pending,
3801,2025-12-26 19:52:40.224965+00,Reacsa,TIE-SW,VÁLVULA EMERSON DE THERMO EXPANSIÓN R-404A EXTERNO,1766.85,MXN,"{""url"":""https://reacsa.mx/products/tie-sw-valvula-emerson-de-thermo-expansion-r-404a-externo"",""tags"":[],""vendor"":""EMERSON"",""original_id"":1685696839714}",pending,
3802,2025-12-26 19:52:40.224965+00,Reacsa,200RB3-T3,"VÁLVULA SOLENOIDE EMERSON 3/8""S BOBINA 120/240VOLTS",2370.02,MXN,"{""url"":""https://reacsa.mx/products/200rb3-t3-valvula-solenoide-emerson-3-8s-bobina-120-240volts"",""tags"":[""3/8\"""",""BOBINA"",""BOBINA 120/240V"",""EMERSON"",""VALVULA"",""VALVULA SOLENOIDE""],""vendor"":""EMERSON"",""original_id"":1685648637986}",pending,
3803,2025-12-26 19:52:40.224965+00,Reacsa,200RB3-F3,"VÁLVULA SOLENOIDE EMERSON 3/8""F BOBINA 120/240VOLTS",2243.29,MXN,"{""url"":""https://reacsa.mx/products/200rb3-f3-valvula-solenoide-emerson-3-8f-bobina-120-240volts"",""tags"":[""120/240VOLTS"",""3/8"",""BOBINA 120/240V"",""EMERSON"",""VALVULA"",""VALVULA SOLENOIDE""],""vendor"":""EMERSON"",""original_id"":1685637988386}",pending,
3804,2025-12-26 19:52:40.224965+00,Reacsa,200RB3-T4,"VÁLVULA SOLENOIDE EMERSON 1/2""S BOBINA 120/240V",2348.33,MXN,"{""url"":""https://reacsa.mx/products/200rb3-t4-valvula-solenoide-emerson-1-2s-bobina-120-240v"",""tags"":[""1/2\"""",""120/240VOLTS"",""BOBINA"",""EMERSON"",""SOLENOIDE"",""VALVULA"",""VALVULA DE ACCION DIRECTA""],""vendor"":""EMERSON"",""original_id"":1685631991842}",pending,
3805,2025-12-26 19:52:40.224965+00,Reacsa,PS2-M7K,CONTROL DE PRESION DUAL EMERSON,2058.84,MXN,"{""url"":""https://reacsa.mx/products/ps2-m7k-control-de-presion-dual-emerson"",""tags"":[""CONTROL"",""CONTROL DE PRESION DUAL"",""EMERSON"",""PRESION"",""PRESOTATO""],""vendor"":""EMERSON"",""original_id"":1683872448546}",pending,
3806,2025-12-26 19:52:40.224965+00,Reacsa,PS1-A3K,CONTROL DE PRESIÓN DE BAJA EMERSON,1187.52,MXN,"{""url"":""https://reacsa.mx/products/ps1-a3k-control-de-presion-de-baja-emerson"",""tags"":[""BAJA"",""CAPILAR"",""CONTROL"",""CONTROL DE PRESION"",""EMERSON"",""PRESOTATO"",""PS1-A3K""],""vendor"":""EMERSON"",""original_id"":1683844202530}",pending,
3807,2025-12-26 19:52:40.224965+00,Reacsa,VA-636AGH-ME,MANIFOLD R-410A-404A-507A-22 (ANGULAR),1142.75,MXN,"{""url"":""https://reacsa.mx/products/va-636agh-me-manifold-r-410a-404a-507a-22-angular"",""tags"":[""36\"""",""AVALY"",""MANIFOLD"",""MANIFOLD CON MANGUERAS"",""MANOMETRO""],""vendor"":""AVALY"",""original_id"":1677861617698}",pending,
3808,2025-12-26 19:52:40.224965+00,Reacsa,SPP5,CAPACITOR DE ARRANQUE AVALY 1/2 a 5hp,187.75,MXN,"{""url"":""https://reacsa.mx/products/spp5-capacitor-de-arranque-avaly-a-a"",""tags"":[""ARRANQUE"",""AVALY"",""CAPACITOR"",""capacitores"",""capasitores""],""vendor"":""AVALY"",""original_id"":1677850247202}",pending,
3809,2025-12-26 19:52:40.224965+00,Reacsa,VA-BOCONA-110/220,BOMBA DE CONDENSADO AVALY 110/220,1753.13,MXN,"{""url"":""https://reacsa.mx/products/va-bocona-110-220-bomba-de-condensado-avaly"",""tags"":[""220V"",""6pies"",""AVALY"",""BOMBA"",""BOMBA DE CONDENSADO""],""vendor"":""AVALY"",""original_id"":1677800767522}",pending,
3810,2025-12-26 19:52:40.224965+00,Reacsa,SAS-1,SAS-1 | SEPARADOR ACEITE T-SELLADO 1/2 S 2 T,4661.88,MXN,"{""url"":""https://reacsa.mx/products/sas-1-separador-aceite-t-sellado-1-2-s-2-t"",""tags"":[""1/2"",""2t"",""ACEITE"",""EMERSON"",""R-12"",""R-134a"",""R-22"",""R-404-A"",""R-507"",""REFACCIÓN"",""SELLADO"",""SEPARADOR"",""SEPARADOR DE ACEITE""],""vendor"":""EMERSON"",""original_id"":1670686179362}",pending,
3811,2025-12-26 19:52:40.224965+00,Reacsa,VAL-22-AI,"VAL-22-AI | FILTRO DESHIDRATADOR  EMERSON SOLDABLE 1/4"" CAPILAR 1/4A1/2HP",162.94,MXN,"{""reason"":""Not a pipe""}",ignored,
3812,2025-12-26 19:52:40.224965+00,Reacsa,SFD13S7-VV,SFD13S7-VV | FILTRO DESHIDRATADOR LINEA DE SUCCIÓN SELLADO 7/8 ODF,1017.59,MXN,"{""reason"":""Not a pipe""}",ignored,
3813,2025-12-26 19:52:40.224965+00,Reacsa,3516-W48,"PIEDRA DESECANTE EMERSON LINEA LIQUIDO 48"" ESTANDAR",784.03,MXN,"{""reason"":""Not a pipe""}",ignored,
3814,2025-12-26 19:52:40.224965+00,Reacsa,6685,MOTOR EMERSON 1/2HP A/C 1625RPM 220V,4827.51,MXN,"{""url"":""https://reacsa.mx/products/6685-motor-emerson-1-2hp-a-c-1625rpm-220v"",""tags"":[""1/2HP"",""1625 RPM"",""1892"",""220V"",""6685"",""EMERSON"",""MICROMOTOR"",""MOTOR"",""MOTOR PARA CONDENSADORA""],""vendor"":""EMERSON"",""original_id"":1669232623650}",pending,
3815,2025-12-26 19:52:40.224965+00,Reacsa,000000000000001860,MOTOR CERRADO EMERSON 1/4HP A/C 1075 RPM 220V/1,2100.25,MXN,"{""url"":""https://reacsa.mx/products/1860-motor-emerson-1-4hp-a-c-1075-rpm-220v-1"",""tags"":[""1/4HP"",""1075RPM"",""1860"",""208-230v"",""6035"",""COMPRESOR"",""EMERSON"",""MOTOR"",""REFACCIÓN""],""vendor"":""EMERSON"",""original_id"":1669165744162}",pending,
3816,2025-12-26 19:52:40.224965+00,Reacsa,HXM-250,EXTRACTOR AXIAL DE PARED S&P 1/40HP 830 M3 - 250 mm,3066.57,MXN,"{""url"":""https://reacsa.mx/products/hxm-series-extractor-axial-de-pared-s-p"",""tags"":[""250MM"",""AXIAL"",""EXTRACTOR"",""PARED"",""SOLER PALAU""],""vendor"":""SOLER & PALAU"",""original_id"":1668593254434}",pending,
