id,proveedor_id,sku_detectado,descripcion_detectada,marca_detectada,precio_detectado,url_producto,imagen_url,fecha_captura,estatus,mensaje_error,nombre_normalizado,atributos_json,categoria_detectada,estatus_ia
220,9,CV2NC,CABLE THWLS VINANEL-XXI CAL. 2 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,147.2000,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-2-awg-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:21:53,PENDIENTE,,Cal 2 - Cable THWLS VINANEL-XXI Negro (Carrete) / Condumex,"{""detalle"": {""calibre"": ""2 AWG"", ""tipo"": ""Cable THWLS VINANEL-XXI"", ""color"": ""Negro"", ""presentacion"": ""Carrete"", ""marca"": ""Condumex""}, ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEntcHtVJYnzzSr7e9fX1JtudP1pzu2j1WtUqCih7gMipNdmANmaeVNcKWCG19WTKP9LdfbycjudZRm-lWB_eQKiA7-cq76vtOGwNflXaNpOPtOw7I63OdqWyagA1moes47zAko3hnZiXImUfqxeKU4KaTHyz4TsH_sRIkOCFuZB4lqxg_s-CWmdeAdhb6V6abFE0crjSnck1YlCPy5S3VmBhvPvEtgYrGuNG8x1e4-NBu-hdYYUzWTT-2lMdEUEkaxM0i8""}",CONDUCTORES,PROCESADO
221,9,CV2BC,CABLE THWLS VINANEL-XXI CAL. 2 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX (CARRETE),GENERICA,147.2000,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-2-awg-600v-90c-color-blanco-mca-condumex-carrete/,,2025-12-05 08:20:13,PENDIENTE,,Cal 2 - Cable THW-LS Blanco (Carrete) / Condumex,"{""detalle"": ""Calibre 2 AWG, Tipo THW-LS, Color Blanco, Presentación Carrete, 600V, 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
222,9,CV14VC,CABLE THWLS VINANEL-XXI CAL. 14 AWG. 600V. 90°C COLOR VER MCA. CONDUMEX (CARRETE),GENERICA,10.4400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-14-awg-600v-90c-color-ver-mca-condumex-carrete/,,2025-12-05 08:07:21,PENDIENTE,,Cal 14 - Cable THW-LS Verde (Carrete) / Condumex,"{""detalle"": ""Calibre 14 AWG, Tipo THW-LS, Color Verde, Presentación Carrete, 600V, 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
223,9,CV4V,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR VERDE MCA. CONDUMEX,GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-verde-mca-condumex/,,2025-12-05 08:50:50,PENDIENTE,,Cal 4 - Cable THW-LS Verde / Condumex,"{""detalle"": ""Calibre 4 AWG, Tipo THW-LS, Color Verde, 600V, 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
224,9,CV3/0NC,CABLE THWLS VINANEL-XXI CAL. 3/0 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,367.1500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-3-0-awg-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:30:18,PENDIENTE,,Cal 3/0 - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""Calibre 3/0 AWG, Tipo THW-LS, Color Negro, Presentación Carrete, 600V, 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
225,9,CV20V,CABLE THWLS VINANEL-XXI CAL. 20 AWG. 600V. 90°C COLOR VERDE MCA. CONDUMEX,GENERICA,3.0400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-20-awg-600v-90c-color-verde-mca-condumex/,,2025-12-05 08:54:15,PENDIENTE,,Cal 20 - Cable THW-LS Verde / Condumex,"{""detalle"": ""Calibre 20 AWG, Tipo THW-LS, Color Verde, 600V, 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
226,9,CV4R,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX,GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-rojo-mca-condumex/,,2025-12-05 08:39:02,PENDIENTE,,Cal 4 AWG - Cable THW-LS Rojo (Caja 100m) / Condumex,"{""detalle"": ""Calibre: 4 AWG, Tipo: Cable THW-LS, Color: Rojo, Presentación: Caja 100m"", ""fuente_datos"": ""URL""}",CONDUCTORES,PROCESADO
227,9,CV4NC,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:40:15,PENDIENTE,,Cal 4 AWG - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""Calibre: 4 AWG, Tipo: Cable THW-LS, Color: Negro, Presentación: Carrete"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
228,9,CV20R,CABLE THWLS VINANEL-XXI CAL. 20 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX,GENERICA,3.0400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-20-awg-600v-90c-color-rojo-mca-condumex/,,2025-12-05 08:27:45,PENDIENTE,,Cal 20 AWG - Cable THW-LS Rojo (INFO_PENDIENTE) / Condumex,"{""detalle"": ""Calibre: 20 AWG, Tipo: Cable THW-LS, Color: Rojo, Presentación: INFO_PENDIENTE"", ""fuente_datos"": ""URL""}",CONDUCTORES,PROCESADO
229,9,CV4BC,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX (CARRETE),GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-blanco-mca-condumex-carrete/,,2025-12-05 08:32:42,PENDIENTE,,Cal 4 AWG - Cable THW-LS Blanco (Carrete) / Condumex,"{""detalle"": ""Calibre: 4 AWG, Tipo: Cable THW-LS, Color: Blanco, Presentación: Carrete"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
230,9,THWLS300,CABLE THWLS VINANEL-XXI CAL. 300 MCM. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,657.8100,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-300-mcm-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:45:37,PENDIENTE,,Cal 300 MCM - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""Calibre: 300 MCM, Tipo: Cable THW-LS, Color: Negro, Presentación: Carrete"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
231,9,CV4N,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX,GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-negro-mca-condumex/,,2025-12-05 08:43:50,PENDIENTE,,Cal 4 - Cable THW-LS Negro / Condumex,"{""detalle"": ""600V. 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
232,9,CV4/0N,CABLE THWLS VINANEL-XXI CAL. 4/0 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX,GENERICA,459.9600,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-0-awg-600v-90c-color-negro-mca-condumex/,,2025-12-05 08:37:33,PENDIENTE,,Cal 4/0 - Cable THW-LS Negro / Condumex,"{""detalle"": ""600V. 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
233,9,CV4AC,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX (CARRETE),GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-azul-mca-condumex-carrete/,,2025-12-05 08:49:08,PENDIENTE,,Cal 4 - Cable THW-LS Azul (Carrete) / Condumex,"{""detalle"": ""600V. 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
234,9,THWLS250,CABLE THWLS VINANEL-XXI CAL. 250 MCM. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,549.5300,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-250-mcm-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:31:25,PENDIENTE,,Cal 250 MCM - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""600V. 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
235,9,CV4RC,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX (CARRETE),GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-rojo-mca-condumex-carrete/,,2025-12-05 08:42:08,PENDIENTE,,Cal 4 - Cable THW-LS Rojo (Carrete) / Condumex,"{""detalle"": ""600V. 90°C"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
236,9,CV4B,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX,GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-blanco-mca-condumex/,,2025-12-05 08:28:58,PENDIENTE,,Cal 4 AWG - Cable THW-LS Blanco / Condumex,"{""detalle"": ""Conductor de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THHW-LS."", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGgVrz7VL8m_72nSwdLHU1PVtP-5RA4UALBTiW6KCKBeZQ-uqh-skHg_6-f0AbWyCUONvW469R8Td7vou9nkXJtsgmbzJ74pTT2hPgDR2cceCZ6nJQMoTC-Bs2JjMNtPmwM6ruMw0yTXpoEsW2uQMEFO-lp14nyhq-nSLZJHAzQUbEHPJLY2gu1BRJox0t3KmfBzPts2V1VwSJTKae-dzTG95CXsDk=""}",CONDUCTORES,PROCESADO
237,9,CV4VC,CABLE THWLS VINANEL-XXI CAL. 4 AWG. 600V. 90°C COLOR VERDE MCA. CONDUMEX (CARRETE),GENERICA,94.0500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-awg-600v-90c-color-verde-mca-condumex-carrete/,,2025-12-05 08:34:16,PENDIENTE,,Cal 4 AWG - Cable THW-LS Verde (Carrete) / Condumex,"{""detalle"": ""Conductor de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THHW-LS."", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQHS3Ckn9YdsxbRzzYIkUVof2aaOzStqzZWgEPVx8ABydIL3QY3x-vBwBGPoMCFusNS6IYXFXJ_IE-DmCtlb7SIXxYbO0tscvchLLJnNFSdlRQolzx5Q0GvCYoIEWYAcyTnSL4navYy_lgBSvC-wWRno_3F9qe1tWwMMqoiawBJcQ9Uah3d4JvUxkXxeH5chuLYX9EmJLJTRIaBFr9V_D2kytKFPGg=""}",CONDUCTORES,PROCESADO
238,9,CV20N,CABLE THWLS VINANEL-XXI CAL. 20 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX,GENERICA,3.0400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-20-awg-600v-90c-color-negro-mca-condumex/,,2025-12-05 08:52:30,PENDIENTE,,Cal 20 AWG - Cable THW-LS Negro / Condumex,"{""detalle"": ""Conductor de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THHW-LS."", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQFoO_834umlfBrQlsFcMR4XYUAeu0i6qZRc8URan69wjWSG_Z2dqTuy1ynkVYOpJz1zWXojHkrxvbsFd5ubgMejMirh_qAAP18Q8YdFzsXhsmOvXzZ285tL0Fh2Qoz8hpGbXMxUkVi8byDAQvKHlJ4ySAbdPjuNyCj2nLDx1-uz7c-Yidd9hEARyWi814hQRUfvsYDXMe9zWw7AAovAqa7QlRsq_ao=""}",CONDUCTORES,PROCESADO
239,9,CV3/0N,CABLE THWLS VINANEL-XXI CAL. 3/0 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX,GENERICA,367.1500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-3-0-awg-600v-90c-color-negro-mca-condumex/,,2025-12-05 08:35:46,PENDIENTE,,Cal 3/0 AWG - Cable THW-LS Negro / Condumex,"{""detalle"": ""Conductor de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THHW-LS."", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQGgQBSXvYMdtRg7oTlbVnM-EW2mONR6DRmAGsmbYeJVp9MLLg54moIeUdTHi8Grs8IgfcmCfHEc_Y062R7XEUXHGv4CBjxRB58OgnqjSb28WyzeTefyRHtXE7psQrnOJsmSPQEilc4ft15JgcBuX9BdFfR_ut6ZEcpjjb4_6amFLCfpgZhsjJKgooEDabDlvCKC81TDX-HTK8rhXGTRNWUiOE2wPwherteXmKH6fmA=""}",CONDUCTORES,PROCESADO
240,9,THWLS350,CABLE THWLS VINANEL-XXI CAL. 350 MCM. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,764.4400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-350-mcm-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:47:06,PENDIENTE,,Cal 350 MCM - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""Conductor de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THHW-LS."", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQE6UPUdbJNfysJkMHGGhXJ_QRRlYWntcT7eTbseDxBuaZI182RsGkn9s9QaxFaTdstkSJYWk9b_sCjkhSQn04vy765WbdI_PqhxcjgktZ7rKz2wlRY3TDNJ8YI7sY__qdTJVdtNRVVUB7fKOMVwmeZ9_ELzBTNFNnQCSj7SB5cQHG4Yc8NT""}",CONDUCTORES,PROCESADO
241,9,CV6A,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX,GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-azul-mca-condumex/,,2025-12-05 09:07:30,PENDIENTE,,Cal 6 AWG - Cable THW-LS Azul / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
242,9,THWLS400,CABLE THWLS VINANEL-XXI CAL. 400 MCM. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,872.1200,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-400-mcm-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 09:13:11,PENDIENTE,,Cal 400 MCM - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 400 MCM. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE)"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
243,9,CV6B,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX,GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-blanco-mca-condumex/,,2025-12-05 08:55:44,PENDIENTE,,Cal 6 AWG - Cable THW-LS Blanco / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
244,9,CV6AC,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX (CARRETE),GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-azul-mca-condumex-carrete/,,2025-12-05 09:15:54,PENDIENTE,,Cal 6 AWG - Cable THW-LS Azul (Carrete) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX (CARRETE)"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
245,9,CV4/0NC,CABLE THWLS VINANEL-XXI CAL. 4/0 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,459.9600,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-4-0-awg-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 08:57:20,PENDIENTE,,Cal 4/0 AWG - Cable THW-LS Negro (Carrete) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 4/0 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE)"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
246,9,CV6N,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX,GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-negro-mca-condumex/,,2025-12-05 09:06:03,PENDIENTE,,Cal 6 AWG - Cable THWLS Vinanel-XXI Negro / Condumex,"{""detalle"": ""Cable de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THW-LS/THHW-LS 90 °C, 600V."", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
247,9,CV8A,CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX,GENERICA,37.9400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-8-awg-600v-90c-color-azul-mca-condumex/,,2025-12-05 09:14:29,PENDIENTE,,Cal 8 AWG - Cable THWLS Vinanel-XXI Azul / Condumex,"{""detalle"": ""Cable de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THW-LS/THHW-LS 90 °C, 600V."", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
248,9,CV8N,CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX,GENERICA,37.9400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-8-awg-600v-90c-color-negro-mca-condumex/,,2025-12-05 09:04:14,PENDIENTE,,Cal 8 AWG - Cable THWLS Vinanel-XXI Negro / Condumex,"{""detalle"": ""Cable de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THW-LS/THHW-LS 90 °C, 600V."", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
249,9,CV6NC,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 09:22:04,PENDIENTE,,Cal 6 AWG - Cable THWLS Vinanel-XXI Negro (Carrete) / Condumex,"{""detalle"": ""Cable de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THW-LS/THHW-LS 90 °C, 600V."", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
250,9,THWLS500,CABLE THWLS VINANEL-XXI CAL. 500 MCM. 600V. 90°C COLOR NEGRO. MCA. CONDUMEX (CARRETE),GENERICA,1085.2300,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-500-mcm-600v-90c-color-negro-mca-condumex-carrete/,,2025-12-05 09:17:03,PENDIENTE,,Cal 500 MCM - Cable THWLS Vinanel-XXI Negro (Carrete) / Condumex,"{""detalle"": ""Cable de cobre suave concéntrico con aislamiento de policloruro de vinilo (PVC) tipo THW-LS/THHW-LS 90 °C, 600V."", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
251,9,CV6V,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR VERDE MCA. CONDUMEX,GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-verde-mca-condumex/,,2025-12-05 08:59:06,PENDIENTE,,Cal 6 - Cable THW-LS Verde (Caja 100m) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR VERDE MCA. CONDUMEX"", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQF3YK0tued6RavuGIaNQ4jJ1wjPhOPojMxU2Zkg7n-zL_gKBYWZAUuNkpJcBaIq8RJr_-qgvmJ4XYmkkvjGMRB2jS1dmVy8WHUDSq1oQWWmKaUl7tKysoFV42fXBqog-4hHsE-fheuf4hx12ZCHBg3bb15bgDb1vIHEqGgwVXFehlG3eMjJFQmNeO-mWQ7CVMo5JS2UXUUIWjw0FOI6jYIlXbOnoUs=""}",CONDUCTORES,PROCESADO
252,9,CV8B,CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX,GENERICA,37.9400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-8-awg-600v-90c-color-blanco-mca-condumex/,,2025-12-05 09:02:46,PENDIENTE,,Cal 8 - Cable THW-LS Blanco (Caja 100m) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX"", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQH7SFTtjST1qA6w5Yi2VwBGLhHeBrEmc-QbbntTOqpA1PwzHuQd--us5EfDRR_Z3zFOdVJusAQNZYDmnsV6icyzBdj03Nwp6UgiBw4AzmIaXCA2pVxOv3QQ44xNOC0WyOwuMOY6OwFN0g2WKTNJzBt4q41yYX9F1sDw9V22R_Ljd4OfCWCys0_3ZiasuCLBDSsbHd1DOP8hXgw7NGaAp9xOsA5xQo4C""}",CONDUCTORES,PROCESADO
253,9,CV8BC,CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX (CARRETE),GENERICA,37.9400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-8-awg-600v-90c-color-blanco-mca-condumex-carrete/,,2025-12-05 09:08:54,PENDIENTE,,Cal 8 - Cable THW-LS Blanco (Carrete) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX (CARRETE)"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
254,9,CV6RC,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX (CARRETE),GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-rojo-mca-condumex-carrete/,,2025-12-05 09:01:01,PENDIENTE,,Cal 6 - Cable THW-LS Rojo (Carrete) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX (CARRETE)"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
255,9,CV6R,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX,GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-rojo-mca-condumex/,,2025-12-05 09:11:37,PENDIENTE,,Cal 6 - Cable THW-LS Rojo (Caja 100m) / Condumex,"{""detalle"": ""CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR ROJO. MCA. CONDUMEX"", ""fuente_datos"": ""https://vertexaisearch.cloud.google.com/grounding-api-redirect/AUZIYQEy8c4RoOmarOQ6dQG8wEfcMNpjrf7-hFTtfABqlWuPrRzfp9FI-6huFPkzCZTAa-xtwS9pAioEuGeDNbeWQy-J787X5b6xi9A8m39rCwNmynPZT80KTlAmBBp7K3F2c4txScjZd38fLl55ZiSH8MTMJYWkW4LU0VtA_bc_dqwEvNx0HXrjHG49u1R5HeaJR10BzitbSa8TMrZq1ZWCrEtHHcdCcVyLBzyhYY-m8dHw5-4MNU6O_VTOxAcllw==""}",CONDUCTORES,PROCESADO
256,9,CV6VC,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR VERDE MCA. CONDUMEX CARRETE),GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-verde-mca-condumex-carrete/,,2025-12-05 09:20:14,PENDIENTE,,Cal 6 - Cable THW-LS VINANEL-XXI Verde (Carrete) / Condumex,"{""detalle"": ""Calibre: 6 AWG, Tipo: THW-LS VINANEL-XXI, Color: Verde, Presentación: Carrete"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
257,9,CV6BC,CABLE THWLS VINANEL-XXI CAL. 6 AWG. 600V. 90°C COLOR BLANCO MCA. CONDUMEX (CARRETE),GENERICA,60.5500,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-6-awg-600v-90c-color-blanco-mca-condumex-carrete/,,2025-12-05 09:10:27,PENDIENTE,,Cal 6 - Cable THW-LS VINANEL-XXI Blanco (Carrete) / Condumex,"{""detalle"": ""Calibre: 6 AWG, Tipo: THW-LS VINANEL-XXI, Color: Blanco, Presentación: Carrete"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
258,9,CV8AC,CABLE THWLS VINANEL-XXI CAL. 8 AWG. 600V. 90°C COLOR AZUL. MCA. CONDUMEX (CARRETE),GENERICA,37.9400,https://euroelectrica.com.mx/producto/cable-thwls-vinanel-xxi-cal-8-awg-600v-90c-color-azul-mca-condumex-carrete/,,2025-12-05 09:18:34,PENDIENTE,,Cal 8 - Cable THW-LS VINANEL-XXI Azul (Carrete) / Condumex,"{""detalle"": ""Calibre: 8 AWG, Tipo: THW-LS VINANEL-XXI, Color: Azul, Presentación: Carrete"", ""fuente_datos"": ""ORIGINAL""}",CONDUCTORES,PROCESADO
