sku,precio,proveedor,sku_original,url,scraped_at,raw_id
EQ-APR-TCL-001,5700.0,Resurtidora,P12P-KHF14,https://tienda.resurtidora.mx/products/aire-acondicionado-portatil-tcl-frio-calor,2025-12-26 19:54:53.808553+00,3916
EQ-APR-MID-001,6690.0,Resurtidora,MAP14H1PSP,https://tienda.resurtidora.mx/products/aire-acondicionado-portatil-midea-frio-calor,2025-12-26 19:54:53.808553+00,3917
EQ-APR-RHE-001,8400.0,Resurtidora,RPAI-CHN12H,https://tienda.resurtidora.mx/products/aire-acondicionado-portatil-rheem-frio-calor,2025-12-26 19:54:53.808553+00,3918
EQ-APR-LGE-001,11040.0,Resurtidora,LP1419IVSM,https://tienda.resurtidora.mx/products/aire-acondicionado-portatil-lg-solo-frio-inverter,2025-12-26 19:54:53.808553+00,3919
EQ-APR-LGE-002,8640.0,Resurtidora,LP1225WC,https://tienda.resurtidora.mx/products/aire-acondicionado-portatil-lg-solo-frio,2025-12-26 19:54:53.808553+00,3920
EQ-APR-MID-002,5160.0,Resurtidora,MAP12C1PSP,https://tienda.resurtidora.mx/products/aire-acondicionado-portatil-midea-solo-frio,2025-12-26 19:54:53.808553+00,3921
EQ-MSO-2T220-008,9060.49,Grupo Coresa,COR-240807-00079951,https://www.grupocoresa.com/minisplit-high-wall-mirage-nex-2024-setchf261t-2tr-24-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:43,1355
EQ-MSO-15T220-007,7691.95,Grupo Coresa,COR-240812-00010061,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchc181tt-1-5tr-18-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:43,1357
EQ-MSI-15T220-009,8453.52,Grupo Coresa,COR-240919-00017061,https://www.grupocoresa.com/minisplit-high-wall-inverter-v32-mirage-setcvc181e-1-5tr-18-000btus-frio-calor-220-1-60-r32-17-6seer,2025-12-26 19:25:43,1359
EQ-MSI-2T220-007,11013.98,Grupo Coresa,COR-240919-00027061,https://www.grupocoresa.com/minisplit-high-wall-inverter-v32-mirage-setcvc261e-2tr-24-000btus-frio-calor-220-1-60-r32-17-7seer,2025-12-26 19:25:43,1361
EQ-MSO-1T110-006,4729.85,Grupo Coresa,COR-240927-00090161,https://www.grupocoresa.com/minisplit-mirage-high-wall-nex-2024-setchc120t-1tr-12-000btus-frio-calor-110-1-60-r410a-12seer,2025-12-26 19:25:43,1363
EQ-MSI-2T220-009,10959.33,Grupo Coresa,COR-241007-00052161,https://www.grupocoresa.com/minisplit-high-wall-inverter-x-mirage-setcmf261j-2tr-24-000btus-solo-frio-220-1-60-r32-18-5seer,2025-12-26 19:25:43,1365
EQ-MSO-1T220-012,4236.48,Grupo Coresa,COR-241014-00095161,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchf121t-1tr-12-000btus-solo-frio-220-1-60-r410a-12seer,2025-12-26 19:25:43,1367
EQ-FAN-YOR-003,30841.29,Grupo Coresa,COR-241119-00000361,https://www.grupocoresa.com/juego-fan-coil-inverter-york-yejf36bztmcmowx-3tr-solo-frio-220-1-60-r32-15-3seer,2025-12-26 19:25:43,1368
EQ-FAN-YOR-005,45465.53,Grupo Coresa,COR-241119-00010361,https://www.grupocoresa.com/juego-fan-coil-york-yejf55bztmcmowx-5tr-solo-frio-r32-inverter-220-1-60-14-5seer,2025-12-26 19:25:43,1371
EQ-PIT-YOR-003,46024.81,Grupo Coresa,COR-241119-00050361,https://www.grupocoresa.com/minisplit-piso-techo-york-yfkf55bztmcmorx-5tr-60-000btus-frio-calor-r32-inverter-220-1-60-15seer,2025-12-26 19:25:47,1372
EQ-CAS-YOR-004,47736.3,Grupo Coresa,COR-241120-00051361,https://www.grupocoresa.com/juego-cassette-york-ykkf55bztmcmorx-5tr-frio-calor-r32-inverter-220-1-60-15-5seer,2025-12-26 19:25:47,1375
EQ-MSO-1T110-007,5005.99,Grupo Coresa,COR-250221-00000561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff12zxmdhuorx-1tr-12-000btus-solo-frio-110-1-60-r32-11seer,2025-12-26 19:25:47,1377
EQ-MSO-1T220-009,4860.61,Grupo Coresa,COR-250221-00010561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff12zhmdhuorx-1tr-12-000btus-solo-frio-220-1-60-r32-11-3seer,2025-12-26 19:25:47,1379
EQ-MSO-15T220-008,7347.49,Grupo Coresa,COR-250221-00020561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff18zhmdhuorx-1-5tr-18-000btus-solo-frio-220-1-60-r32-11seer,2025-12-26 19:25:47,1381
EQ-MSO-2T220-006,9947.34,Grupo Coresa,COR-250221-00030561,https://www.grupocoresa.com/minisplit-high-wall-york-yhff24zhmdhuorx-2tr-24-000btus-solo-frio-220-1-60-r32-11seer,2025-12-26 19:25:47,1382
EQ-MSO-1T220-010,5409.69,Grupo Coresa,COR-250221-00079461,https://www.grupocoresa.com/minisplit-high-wall-york-yhgf12zhmdhuorx-1tr-12-000btus-frio-calor-220-1-60-r32-11-3seer,2025-12-26 19:25:47,1385
EQ-MSO-15T220-009,8397.15,Grupo Coresa,COR-250221-00089461,https://www.grupocoresa.com/minisplit-high-wall-york-yhgf18zhmdhuorx-1-5tr-18-000btus-frio-calor-220-1-60-r32-11seer,2025-12-26 19:25:47,1386
EQ-MSO-2T220-007,10867.91,Grupo Coresa,COR-250221-00099461,https://www.grupocoresa.com/minisplit-high-wall-york-yhgf24zhmdhuorx-2tr-24-000btus-frio-calor-220-1-60-r32-11seer,2025-12-26 19:25:47,1388
EQ-MSO-2T220-009,10237.31,Grupo Coresa,COR-250325-00017561,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchc261t-2tr-24-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:47,1392
EQ-MSO-2T220-009,10237.31,Grupo Coresa,COR-250325-00017561-DUPE,https://www.grupocoresa.com/minisplit-high-wall-nex-2024-mirage-setchc261t-2tr-24-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:47,1393
EQ-FAN-YOR-006,12981.72,Grupo Coresa,COR-250423-00087241,https://www.grupocoresa.com/fan-coil-de-agua-helada-york-ygfc10cc4hxxxbreh-2-5tr-solo-frio-127-1-60-4h-derecha,2025-12-26 19:25:50,1396
EQ-FAN-YOR-006,12981.72,Grupo Coresa,COR-250423-00087241-DUPE,https://www.grupocoresa.com/fan-coil-de-agua-helada-york-ygfc10cc4hxxxbreh-2-5tr-solo-frio-127-1-60-4h-derecha,2025-12-26 19:25:50,1397
EQ-MSI-2T220-008,21719.53,Grupo Coresa,COR-250603-00046151,https://www.grupocoresa.com/minisplit-high-wall-triple-inverter-york-yhkf24zjmexcorx-2tr-24-000btus-frio-calor-220-1-60-r32-22seer-panel-negro,2025-12-26 19:25:50,1398
EQ-MSI-2T220-008,21719.53,Grupo Coresa,COR-250603-00046151-DUPE,https://www.grupocoresa.com/minisplit-high-wall-triple-inverter-york-yhkf24zjmexcorx-2tr-24-000btus-frio-calor-220-1-60-r32-22seer-panel-negro,2025-12-26 19:25:50,1399
EQ-CAS-YOR-005,33569.59,Grupo Coresa,COR-250704-00008761,https://www.grupocoresa.com/unidad-tipo-cassette-york-ykkf36bztmcmorx-3tr-36000btu-s-frio-calor-r32-inverter-220v-16seer,2025-12-26 19:25:50,1400
EQ-CAS-YOR-005,33569.59,Grupo Coresa,COR-250704-00008761-DUPE,https://www.grupocoresa.com/unidad-tipo-cassette-york-ykkf36bztmcmorx-3tr-36000btu-s-frio-calor-r32-inverter-220v-16seer,2025-12-26 19:25:50,1401
EQ-FAN-YOR-007,38093.98,Grupo Coresa,COR-250704-00017761,https://www.grupocoresa.com/juego-dividido-tipo-americano-york-yejf48bztmcmowx-4tr-48000btu-s-solo-frio-r32-inverter-220v-15-5seer,2025-12-26 19:25:50,1402
EQ-FAN-YOR-007,38093.98,Grupo Coresa,COR-250704-00017761-DUPE,https://www.grupocoresa.com/juego-dividido-tipo-americano-york-yejf48bztmcmowx-4tr-48000btu-s-solo-frio-r32-inverter-220v-15-5seer,2025-12-26 19:25:50,1403
EQ-FAN-YOR-004,40047.89,Grupo Coresa,COR-250704-00037761,https://www.grupocoresa.com/juego-dividido-tipo-americano-york-yekf48bztmcmowx-4tr-48000btu-s-frio-calor-r32-inverter-220v-15-5seer,2025-12-26 19:25:50,1404
EQ-FAN-YOR-004,40047.89,Grupo Coresa,COR-250704-00037761-DUPE,https://www.grupocoresa.com/juego-dividido-tipo-americano-york-yekf48bztmcmowx-4tr-48000btu-s-frio-calor-r32-inverter-220v-15-5seer,2025-12-26 19:25:50,1405
EQ-PIT-YOR-004,38822.89,Grupo Coresa,COR-250704-00067761,https://www.grupocoresa.com/minisplit-piso-techo-york-yfjf48bztmcmorx-4tr-48000btu-s-solo-frio-r32-inverter-220v-15-5seer,2025-12-26 19:25:50,1406
EQ-PIT-YOR-004,38822.89,Grupo Coresa,COR-250704-00067761-DUPE,https://www.grupocoresa.com/minisplit-piso-techo-york-yfjf48bztmcmorx-4tr-48000btu-s-solo-frio-r32-inverter-220v-15-5seer,2025-12-26 19:25:50,1407
EQ-PIT-YOR-005,33790.0,Grupo Coresa,COR-250704-00087761,https://www.grupocoresa.com/unidad-piso-techo-inverter-york-yfkf36bztmcmorx-3tr-36000btu-s-frio-calor-220v-r32-16seer,2025-12-26 19:25:50,1408
EQ-PIT-YOR-005,33790.0,Grupo Coresa,COR-250704-00087761-DUPE,https://www.grupocoresa.com/unidad-piso-techo-inverter-york-yfkf36bztmcmorx-3tr-36000btu-s-frio-calor-220v-r32-16seer,2025-12-26 19:25:50,1409
EQ-PIT-YOR-006,40890.16,Grupo Coresa,COR-250704-00097761,https://www.grupocoresa.com/unidad-piso-techo-inverter-york-yfkf48bztmcmorx-4tr-48000btu-s-frio-calor-220v-r32-15-5seer,2025-12-26 19:25:50,1410
EQ-PIT-YOR-006,40890.16,Grupo Coresa,COR-250704-00097761-DUPE,https://www.grupocoresa.com/unidad-piso-techo-inverter-york-yfkf48bztmcmorx-4tr-48000btu-s-frio-calor-220v-r32-15-5seer,2025-12-26 19:25:50,1411
EQ-PAQ-YOR-015,192526.05,Grupo Coresa,COR-251007-00005251,https://www.grupocoresa.com/paquete-comercial-york-ymfe15rcsmjmowx-15tr-solo-frio-r410a-220-3-60-11-5seer,2025-12-26 19:25:50,1412
EQ-PAQ-YOR-015,192526.05,Grupo Coresa,COR-251007-00005251-DUPE,https://www.grupocoresa.com/paquete-comercial-york-ymfe15rcsmjmowx-15tr-solo-frio-r410a-220-3-60-11-5seer,2025-12-26 19:25:50,1413
EQ-MAN-YOR-006,65476.4,Grupo Coresa,COR-251007-00047241,https://www.grupocoresa.com/manejadora-aire-horizontal-york-yah06bsh0000f0l0g,2025-12-26 19:25:50,1414
EQ-MAN-YOR-006,65476.4,Grupo Coresa,COR-251007-00047241-DUPE,https://www.grupocoresa.com/manejadora-aire-horizontal-york-yah06bsh0000f0l0g,2025-12-26 19:25:50,1415
EQ-MSI-2T220-012,26132.42,Grupo Coresa,COR-200820-00009121,https://www.grupocoresa.com/minisplit-2tr-s-f-triple-inverter-220v-r410a-19-28seer-12190,2025-12-26 19:25:50,1417
EQ-MSI-15T220-010,17968.66,Grupo Coresa,COR-200820-00098121,https://www.grupocoresa.com/minisplit-1-5tr-s-f-triple-inverter-220v-r410a-19-17seer-12189,2025-12-26 19:25:50,1419
EQ-MSO-15T220-006,8499.67,Grupo Coresa,COR-210701-00019741,https://www.grupocoresa.com/minisplit-high-wall-xlife-mirage-setclc181h-1-5tr-18-000btus-frio-calor-220-1-60-r410a-11-7seer,2025-12-26 19:25:54,1421
EQ-PAQ-YOR-016,31657.63,Grupo Coresa,COR-210708-00071921,https://www.grupocoresa.com/paquete-4tr-s-f-r410a-220-1-60-14seer-12917,2025-12-26 19:25:54,1422
EQ-PAQ-YOR-016,31657.63,Grupo Coresa,COR-210708-00071921-DUPE,https://www.grupocoresa.com/paquete-4tr-s-f-r410a-220-1-60-14seer-12917,2025-12-26 19:25:54,1423
EQ-PAN-TRA-001,1093.76,Grupo Coresa,COR-220120-00004331,https://www.grupocoresa.com/panel-para-cassette-u-match-18mbh-hasta-21seer-13340,2025-12-26 19:25:54,1425
EQ-PAQ-TRA-003,166012.16,Grupo Coresa,COR-220127-00077331,https://www.grupocoresa.com/paquete-precedent-electromecanico-10tr-s-f-460-3-60-r410-eficiencia-estandar-13377,2025-12-26 19:25:54,1431
EQ-MSI-1T110-004,5743.31,Grupo Coresa,COR-240919-00096061,https://www.grupocoresa.com/minisplit-high-wall-inverter-v32-mirage-setcvc120e-1tr-12-000btus-frio-calor-110-1-60-r32-17-4seer,2025-12-26 19:25:54,1433
EQ-MSO-1T220-008,5267.85,Grupo Coresa,COR-250313-00062241,https://www.grupocoresa.com/minisplit-high-wall-xlife-mirage-setclc121h-1tr-12-000btus-frio-calor-220-1-60-r410a-12seer,2025-12-26 19:25:54,1435
EQ-MSI-1T220-009,13241.64,Grupo Coresa,COR-250423-00027151,https://www.grupocoresa.com/minisplit-high-wall-triple-inverter-york-yhkf12zmexcorx-1tr-12-000btus-frio-calor-220-1-60-r32-22seer-panel-negro,2025-12-26 19:25:54,1437
EQ-MSI-15T220-017,19765.61,Grupo Coresa,COR-250423-00036151,https://www.grupocoresa.com/minisplit-high-wall-triple-inverter-york-yhkf18zjmexcorx-1-5tr-18-000btus-frio-calor-220-1-60-r32-21seer-panel-negro,2025-12-26 19:25:54,1439
EQ-MSI-3T220-004,25009.1,Grupo Coresa,COR-250603-00022941,https://www.grupocoresa.com/minisplit-high-wall-inverter-magnum-18-mirage-setcmc361v-3tr-36-000btus-frio-calor-220-1-60-r410a-18seer,2025-12-26 19:25:54,1441
EQ-MSI-3T220-005,20831.36,Grupo Coresa,COR-250603-00033051,https://www.grupocoresa.com/minisplit-high-wall-inverter-york-yhkf36zjmgxhorx-3tr-36-000btus-frio-calor-220-1-60-r32-17-18seer,2025-12-26 19:25:54,1443
EQ-MSI-2T220-013,10639.68,Grupo Coresa,COR-250603-00067741,https://www.grupocoresa.com/minisplit-high-wall-inverter-x32-mirage-setcwf261e-2tr-24-000btus-solo-frio-220-1-60-r32-17seer,2025-12-26 19:25:57,1445
EQ-MSI-1T110-009,6069.64,Grupo Coresa,COR-251007-00007051,https://www.grupocoresa.com/minisplit-high-wall-inverter-x32-mirage-setcwc120e-1tr-12-000btus-frio-calor-110-1-60-r32-17seer,2025-12-26 19:25:57,1447
EQ-PAQ-YOR-017,151254.78,Grupo Coresa,COR-251007-00007141,https://www.grupocoresa.com/paquete-comercial-york-ymmrzc120bajkbgx-10tr-solo-frio-r410a-120mbtu-440-3-60-11-2eer,2025-12-26 19:25:57,1449
EQ-MSI-1T110-010,6297.85,Grupo Coresa,COR-251007-00019941,https://www.grupocoresa.com/minisplit-high-wall-inverter-york-yhjf12zx6axtorx-1tr-12-000btus-solo-frio-110-1-60-r32-17-18seer,2025-12-26 19:25:57,1451
EQ-MSI-1T220-014,6346.37,Grupo Coresa,COR-251007-00020441,https://www.grupocoresa.com/minisplit-high-wall-inverter-york-yhkf12zj6axkorx-1tr-12-000btus-frio-calor-220-1-60-r32-17-2seer,2025-12-26 19:25:57,1453
EL-CON-EME-026,2234.19,Grupo Coresa,COR-181201-00000384,https://www.grupocoresa.com/contactor-3-polos-60-ampers-bobina-110v-4830,2025-12-26 19:26:48,1859
EL-CON-SQD-001,1280.07,Grupo Coresa,COR-181201-00000484,https://www.grupocoresa.com/contacto-auxiliar-squard-9999d11-50-90-amp-4840,2025-12-26 19:26:48,1865
EL-CAP-MAR-074,526.71,Grupo Coresa,COR-210317-00051721,https://www.grupocoresa.com/capacitor-de-trabajo-70-mfd-370v-12715,2025-12-26 19:27:58,2361
EL-CAP-MAR-075,76.12,Grupo Coresa,COR-210317-00061721,https://www.grupocoresa.com/capacitor-de-arranque-43-56-mfd-220v-12716,2025-12-26 19:27:58,2363
EL-CAP-GEN-069,77.15,Grupo Coresa,COR-210827-00090031,https://www.grupocoresa.com/capacitor-trabajo-30-5-mfd-440v-13009,2025-12-26 19:27:58,2365
EL-CAP-GEN-070,118.34,Grupo Coresa,COR-220202-00039331,https://www.grupocoresa.com/capacitor-trabajo-45-mfd-440v-13393,2025-12-26 19:27:58,2367
EL-CON-COL-005,261.41,Grupo Coresa,COR-250118-00024461,https://www.grupocoresa.com/contactor-para-refrigeracion-ccrf3p004-coldtek-3-polos-40-ampers-bobina-24v-50-60-hz-dc,2025-12-26 19:27:58,2369
EL-CON-COL-006,155.66,Grupo Coresa,COR-250118-00063461,https://www.grupocoresa.com/contactor-para-refrigeracion-ccrf2p003-coldtek-2-polos-30-ampers-bobina-110v-50-60-hz-ac,2025-12-26 19:28:01,2371
EL-CON-COL-007,155.66,Grupo Coresa,COR-250118-00073461,https://www.grupocoresa.com/contactor-para-refrigeracion-ccrf2p001-coldtek-2-polos-30-ampers-bobina-24v-50-60-hz-dc,2025-12-26 19:28:01,2373
EL-CON-COL-008,265.41,Grupo Coresa,COR-250118-00054461,https://www.grupocoresa.com/contactor-para-refrigeracion-ccrf3p002-coldtek-3-polos-de-30-a-40-ampers-bobina-220v-50-60-hz-ac,2025-12-26 19:28:01,2375
HE-HER-UNI-025,584.06,Grupo Coresa,COR-181201-00000005,https://www.grupocoresa.com/barrera-protectora-de-flama-fb12-12-x-12-5000,2025-12-26 19:28:02,2377
HE-ACC-ADE-002,44.66,Grupo Coresa,COR-181201-00000054,https://www.grupocoresa.com/antenita-con-aereosello-4500,2025-12-26 19:28:02,2379
HE-MGU-YEL-001,791.68,Grupo Coresa,COR-181201-00000145,https://www.grupocoresa.com/manguera-21060-yellow-jacket-60-amarilla-1-4-con-mangueras,2025-12-26 19:28:02,2381
HE-MGU-UNI-004,270.55,Grupo Coresa,COR-181201-00000205,https://www.grupocoresa.com/manguera-soft-magic-azul-4840,2025-12-26 19:28:02,2383
HE-MGU-YEL-002,893.8,Grupo Coresa,COR-181201-00000245,https://www.grupocoresa.com/manguera-29425-yellow-jacket-60-r410-azul-con-valvula-esferica-compacta-1-4-x-5-16,2025-12-26 19:28:02,2385
HE-HER-ADE-001,338.2,Grupo Coresa,COR-181201-00000254,https://www.grupocoresa.com/tubo-de-bombeo-completo-4520,2025-12-26 19:28:02,2387
HE-MAN-YEL-001,537.45,Grupo Coresa,COR-181201-00000345,https://www.grupocoresa.com/manometro-2-1-2-alta-rojo-para-f-0-500psi-r22-134a-404a-yellow-jacket-5430,2025-12-26 19:28:02,2389
HE-HER-AVA-001,86.39,Grupo Coresa,COR-181201-00000346,https://www.grupocoresa.com/peine-para-aletado-avaly-6430,2025-12-26 19:28:02,2391
HE-HER-AVA-002,935.27,Grupo Coresa,COR-181201-00000357,https://www.grupocoresa.com/juego-herramienta-flare-1-8-a-3-4-avaly-7530,2025-12-26 19:28:02,2393
HE-HER-GEN-001,22.01,Grupo Coresa,COR-181201-00000393,https://www.grupocoresa.com/llave-de-contratuercas-b-2-3930,2025-12-26 19:28:02,2395
HE-SOL-UNI-001,164.52,Grupo Coresa,COR-181201-00000405,https://www.grupocoresa.com/cilindro-mapp-gas-1316-gc-2400gf-mdc-5040,2025-12-26 19:28:02,2397
HE-HER-GEN-002,35.16,Grupo Coresa,COR-181201-00000433,https://www.grupocoresa.com/llave-he-servicio-compresor-1-2f-1-2-brida-3340,2025-12-26 19:28:02,2399
HE-MAN-YEL-002,789.04,Grupo Coresa,COR-181201-00000445,https://www.grupocoresa.com/manometro-3-1-8-alta-rojo-para-f-0-800psi-r22-404a-410a-yellow-jacket-5440,2025-12-26 19:28:06,2401
AC-VIB-GEN-001,895.59,Grupo Coresa,COR-181201-00000477,https://www.grupocoresa.com/eliminador-de-vibracion-con-malla-de-cobre-1-1-8-largo-13-7740,2025-12-26 19:28:06,2403
HE-MAN-UNI-001,1139.83,Grupo Coresa,COR-181201-00000505,https://www.grupocoresa.com/juego-manifuld-para-r22-404a-134a-con-3-mangueras-soft-magic-5050,2025-12-26 19:28:06,2405
HE-HER-YEL-001,944.45,Grupo Coresa,COR-181201-00000545,https://www.grupocoresa.com/herramienta-flare-uso-pesado-45-para-3-16-1-4-5-16-3-8-7-16-1-2-5-8-yellow-jacket-5450,2025-12-26 19:28:06,2407
AC-ROD-GEN-001,2.2,Grupo Coresa,COR-181201-00003877,https://www.grupocoresa.com/tuerca-minalum-sacamura-8-32-7783,2025-12-26 19:28:36,2618
HE-HER-YEL-018,5324.24,Grupo Coresa,COR-181201-00004545,https://www.grupocoresa.com/juego-abocinador-completo-3-16-a-3-4-yellow-jacket-5454,2025-12-26 19:28:40,2659
HE-MGU-YEL-014,894.5,Grupo Coresa,COR-181201-00003745,NA,2025-12-26 19:28:33,2606
HE-MGU-YEL-014,894.5,Grupo Coresa,COR-181201-00003745,NA,2025-12-26 19:28:33,2607
AC-ACC-MIN-001,2.2,Grupo Coresa,COR-181201-00003877,https://www.grupocoresa.com/tuerca-minalum-sacamura-8-32-7783,2025-12-26 19:28:36,2619
HE-MGU-YEL-015,958.08,Grupo Coresa,COR-181201-00004745,NA,2025-12-26 19:28:44,2666
HE-MGU-YEL-015,958.08,Grupo Coresa,COR-181201-00004745,NA,2025-12-26 19:28:44,2667
HE-MGU-YEL-016,425.11,Grupo Coresa,COR-181201-00005145,NA,2025-12-26 19:28:47,2694
HE-MGU-YEL-016,425.11,Grupo Coresa,COR-181201-00005145,NA,2025-12-26 19:28:47,2695
HE-MGU-UNI-014,281.39,Grupo Coresa,COR-181201-00005205,NA,2025-12-26 19:28:47,2698
HE-MGU-UNI-014,281.39,Grupo Coresa,COR-181201-00005205,NA,2025-12-26 19:28:47,2699
HE-HER-YEL-021,1131.06,Grupo Coresa,COR-181201-00005445,NA,2025-12-26 19:28:50,2712
HE-HER-YEL-021,1131.06,Grupo Coresa,COR-181201-00005445,NA,2025-12-26 19:28:50,2713
HE-HER-UNI-026,196.74,Grupo Coresa,COR-181201-00005514,NA,2025-12-26 19:28:50,2718
HE-HER-UNI-026,196.74,Grupo Coresa,COR-181201-00005514,NA,2025-12-26 19:28:50,2719
HE-HER-YEL-022,862.65,Grupo Coresa,COR-181201-00005545,NA,2025-12-26 19:28:50,2720
HE-HER-YEL-022,862.65,Grupo Coresa,COR-181201-00005545,NA,2025-12-26 19:28:50,2721
HE-MGU-ROB-002,77.08,Grupo Coresa,COR-181201-00005944,NA,2025-12-26 19:28:53,2746
HE-MGU-ROB-002,77.08,Grupo Coresa,COR-181201-00005944,NA,2025-12-26 19:28:53,2747
HE-ACC-YEL-005,464.57,Grupo Coresa,COR-181201-00006045,NA,2025-12-26 19:28:53,2750
HE-ACC-YEL-005,464.57,Grupo Coresa,COR-181201-00006045,NA,2025-12-26 19:28:53,2751
HE-MGU-UNI-015,190.96,Grupo Coresa,COR-181201-00006105,NA,2025-12-26 19:28:53,2756
HE-MGU-UNI-015,190.96,Grupo Coresa,COR-181201-00006105,NA,2025-12-26 19:28:53,2757
HE-MGU-YEL-017,768.43,Grupo Coresa,COR-181201-00006145,NA,2025-12-26 19:28:56,2758
HE-MGU-YEL-017,768.43,Grupo Coresa,COR-181201-00006145,NA,2025-12-26 19:28:56,2759
AC-ACC-ADE-001,11.83,Grupo Coresa,COR-181201-00006154,https://www.grupocoresa.com/tapa-superior-tubo-de-bombeo-4516,2025-12-26 19:28:56,2760
AC-ACC-ADE-001,11.83,Grupo Coresa,COR-181201-00006154,https://www.grupocoresa.com/tapa-superior-tubo-de-bombeo-4516,2025-12-26 19:28:56,2761
HE-HER-DIV-008,445.83,Grupo Coresa,COR-181201-00006775,NA,2025-12-26 19:28:59,2796
HE-HER-DIV-008,445.83,Grupo Coresa,COR-181201-00006775,NA,2025-12-26 19:28:59,2797
HE-MGU-UNI-016,190.96,Grupo Coresa,COR-181201-00007105,NA,2025-12-26 19:29:02,2818
HE-MGU-UNI-016,190.96,Grupo Coresa,COR-181201-00007105,NA,2025-12-26 19:29:02,2819
HE-MGU-ADE-001,359.31,Grupo Coresa,COR-181201-00008054,NA,2025-12-26 19:29:11,2878
HE-MGU-ADE-001,359.31,Grupo Coresa,COR-181201-00008054,NA,2025-12-26 19:29:11,2879
HE-MGU-UNI-017,190.96,Grupo Coresa,COR-181201-00008105,NA,2025-12-26 19:29:11,2880
HE-MGU-UNI-017,190.96,Grupo Coresa,COR-181201-00008105,NA,2025-12-26 19:29:11,2881
HE-MGU-YEL-018,1256.47,Grupo Coresa,COR-181201-00008145,NA,2025-12-26 19:29:11,2882
HE-MGU-YEL-018,1256.47,Grupo Coresa,COR-181201-00008145,NA,2025-12-26 19:29:11,2883
HE-HER-UNI-027,1112.65,Grupo Coresa,COR-181201-00008694,https://www.grupocoresa.com/corta-tubo-1-4-a-2-1-2-utc705-4968,2025-12-26 19:29:18,2922
HE-HER-UNI-027,1112.65,Grupo Coresa,COR-181201-00008694,https://www.grupocoresa.com/corta-tubo-1-4-a-2-1-2-utc705-4968,2025-12-26 19:29:18,2923
HE-HER-YEL-019,481.67,Grupo Coresa,COR-181201-00008747,https://www.grupocoresa.com/juego-de-peines-para-serpentin-yellow-yacket-7478,2025-12-26 19:29:18,2924
HE-HER-YEL-019,481.67,Grupo Coresa,COR-181201-00008747,https://www.grupocoresa.com/juego-de-peines-para-serpentin-yellow-yacket-7478,2025-12-26 19:29:18,2925
HE-HER-UNI-028,87.48,Grupo Coresa,COR-181201-00008794,https://www.grupocoresa.com/dobla-tubo-de-resorte-3-8-4978,2025-12-26 19:29:18,2926
HE-HER-UNI-028,87.48,Grupo Coresa,COR-181201-00008794,https://www.grupocoresa.com/dobla-tubo-de-resorte-3-8-4978,2025-12-26 19:29:18,2927
HE-SOL-UNI-018,4368.58,Grupo Coresa,COR-181201-00008894,https://www.grupocoresa.com/kit-para-soldar-tanque-acetileno-4988,2025-12-26 19:29:18,2928
HE-SOL-UNI-018,4368.58,Grupo Coresa,COR-181201-00008894,https://www.grupocoresa.com/kit-para-soldar-tanque-acetileno-4988,2025-12-26 19:29:18,2929
HE-HER-DIV-009,33.77,Grupo Coresa,COR-181201-00008975,https://www.grupocoresa.com/peines-para-serpentin-2-medidas-8-y-10-aletas-5798,2025-12-26 19:29:18,2930
HE-HER-DIV-009,33.77,Grupo Coresa,COR-181201-00008975,https://www.grupocoresa.com/peines-para-serpentin-2-medidas-8-y-10-aletas-5798,2025-12-26 19:29:18,2931
HE-MAN-UNI-015,218.8,Grupo Coresa,COR-181201-00009005,https://www.grupocoresa.com/manometro-baja-azul-g530ld-lpftm-2-5-psi-f-p-r410a-r22-r404a-c-protector-de-goma-5009,2025-12-26 19:29:18,2932
HE-MAN-UNI-015,218.8,Grupo Coresa,COR-181201-00009005,https://www.grupocoresa.com/manometro-baja-azul-g530ld-lpftm-2-5-psi-f-p-r410a-r22-r404a-c-protector-de-goma-5009,2025-12-26 19:29:18,2933
HE-MGU-YEL-019,425.11,Grupo Coresa,COR-181201-00009045,NA,2025-12-26 19:29:18,2934
HE-MGU-YEL-019,425.11,Grupo Coresa,COR-181201-00009045,NA,2025-12-26 19:29:18,2935
HE-MGU-UNI-018,662.36,Grupo Coresa,COR-181201-00009105,NA,2025-12-26 19:29:18,2936
HE-MGU-UNI-019,662.36,Grupo Coresa,COR-181201-00009105,NA,2025-12-26 19:29:18,2937
HE-CHE-REC-003,1787.25,Grupo Coresa,COR-181201-00009134,https://www.grupocoresa.com/sellador-de-fuga-leak-freeze-8oz-con-adaptador-4319,2025-12-26 19:29:18,2938
HE-CHE-REC-003,1787.25,Grupo Coresa,COR-181201-00009134,https://www.grupocoresa.com/sellador-de-fuga-leak-freeze-8oz-con-adaptador-4319,2025-12-26 19:29:18,2939
